Date,Gross_Equity,Net_Equity
2016-12-27,36.943990524674675,28.27825376292698
2016-12-28,36.91441807238824,28.255433251299024
2016-12-29,36.89617145815794,28.24075772096847
2016-12-30,36.908553198365546,28.250022032709158
2017-01-03,37.1544261113752,28.433988666219328
2017-01-04,37.284674556293844,28.530415847117666
2017-01-05,37.33362049968078,28.56355320982035
2017-01-06,37.33728084256421,28.562032372418702
2017-01-09,37.29265573447998,28.522831773712447
2017-01-10,37.29228587827321,28.5224061004559
2017-01-11,37.379305600234815,28.588652254670176
2017-01-12,37.39343313232015,28.5983531522836
2017-01-13,37.37518067131293,28.584018234960094
2017-01-17,37.526308637737785,28.6941978335517
2017-01-18,37.46647642491047,28.643706733587493
2017-01-19,37.33294555464306,28.5326811855575
2017-01-20,37.469623309700836,28.63693206700081
2017-01-23,37.64914667105918,28.769275222541637
2017-01-24,37.65701636021433,28.774742680832695
2017-01-25,37.74129342290135,28.834488149112243
2017-01-26,37.64545708656669,28.75765808830238
2017-01-27,37.72075038586642,28.814922065273596
2017-01-30,37.606860389990345,28.727480893578896
2017-01-31,37.78540861722673,28.86280267861238
2017-02-01,37.806854648934454,28.87814388702311
2017-02-02,37.86167756032893,28.91951491884439
2017-02-03,37.964022870087334,28.997534806986238
2017-02-06,38.011989423095294,29.033147859357076
2017-02-07,37.96961024661777,29.00003271745705
2017-02-08,38.102510985680325,29.101239156464626
2017-02-09,38.092040145226285,29.09301216778703
2017-02-10,38.2666957853908,29.22581439304846
2017-02-13,38.26575582563435,29.224303739140296
2017-02-14,38.26897589304103,29.22652338242227
2017-02-15,38.34191520421606,29.28118120463743
2017-02-16,38.401157226782175,29.32536060028674
2017-02-17,38.375351583180546,29.304957733126287
2017-02-21,38.52022110269007,29.408866253408895
2017-02-22,38.571586001477314,29.441338108097376
2017-02-23,38.68811300739858,29.529629780916835
2017-02-24,38.71778505909044,29.55208106704836
2017-02-27,38.64987461191153,29.499924346185647
2017-02-28,38.61343351189899,29.471760387442668
2017-03-01,38.78831041159101,29.598071166730787
2017-03-02,38.49394772825479,29.373043653522068
2017-03-03,38.62507665820554,29.466132967477712
2017-03-06,38.56199478069182,29.411083129947237
2017-03-07,38.39402171525073,29.27700817031254
2017-03-08,38.34309288533172,29.226166398358757
2017-03-09,38.27342297185971,29.17155624855061
2017-03-10,38.28434832562607,29.17933913919666
2017-03-13,38.46447950943435,29.31649219195902
2017-03-14,38.43278670867579,29.29180371736473
2017-03-15,39.08992330726352,29.776086748581303
2017-03-16,39.17039668459349,29.836899758532127
2017-03-17,39.18673947514522,29.848891136989298
2017-03-20,39.300739573783616,29.920855587582974
2017-03-21,39.31684528908807,29.925354367430593
2017-03-22,39.39340466044105,29.98305256708005
2017-03-23,39.423864454360974,30.005348905556072
2017-03-24,39.536437944823675,30.09069222118266
2017-03-27,39.77474783141596,30.27193795203072
2017-03-28,39.810598134720614,30.295395844241618
2017-03-29,39.91264389130837,30.372831541480977
2017-03-30,39.794864185422604,30.282937202016207
2017-03-31,39.83414867857006,30.311014840670005
2017-04-03,39.93131479551499,30.384638097071264
2017-04-04,39.95034933082125,30.39861266931931
2017-04-05,39.9309262912239,30.383448978630014
2017-04-06,39.94069817236162,30.382823970443315
2017-04-07,39.88497136544809,30.339955068264064
2017-04-10,39.88327349231286,30.337949111011593
2017-04-11,40.001923771298294,30.427595827368158
2017-04-12,40.127784510847896,30.514681326488496
2017-04-13,40.115475247252206,30.505034082104103
2017-04-17,40.18858105874304,30.559933392191645
2017-04-18,40.15454467911078,30.533311855201095
2017-04-19,40.00249197996953,30.412709878621456
2017-04-20,40.06113860023981,30.452646480362848
2017-04-21,40.03874093418294,30.434398627786713
2017-04-24,40.19474475480353,30.552195508484008
2017-04-25,40.22697020632743,30.572169166353206
2017-04-26,40.20093163424953,30.552046255664248
2017-04-27,40.20367589949797,30.553799720911027
