Date,Faber,Momentum,Faber_Momentum_5050,Faber_InvVol,Faber_LowVol
2023-06-12,33.23343492663783,22.53181067261741,27.09505034708438,14.626639866355553,11.518545485530504
2023-06-13,33.32662099772624,22.712733285761487,27.241819333149394,14.648308695652348,11.550843320551747
2023-06-14,33.418779448361725,22.76854588810221,27.312956398744127,14.683013996858456,11.582784987366033
2023-06-15,33.72832888586436,23.030130347740617,27.59635005460111,14.813854414207267,11.690073303598327
2023-06-16,33.63602959047804,22.965855072420972,27.520081026620073,14.772410017083825,11.658082820684461
2023-06-20,33.32327204793234,22.75450904694744,27.265507768667515,14.667044796099955,11.549682590984826
2023-06-21,33.268861821962794,22.713497039511246,27.218676968862187,14.651728682817728,11.530824273627871
2023-06-22,33.12780121146484,22.684030143347748,27.14331731323667,14.5883383722496,11.481933358143989
2023-06-23,32.915968538537285,22.42204902916339,26.89979356194704,14.52240918079347,11.408513193065543
2023-06-26,32.93876210868617,22.390465346666627,26.890161798736614,14.532206895971784,11.416413332642362
2023-06-27,33.09253832810351,22.61089166625143,27.085292946118642,14.581001120377746,11.469711415788494
2023-06-28,33.06476019492018,22.6244839378679,27.082066146358823,14.580054190156856,11.460083651120724
2023-06-29,32.988288879460576,22.6532979136394,27.067994318431907,14.535868630892338,11.43357906838938
2023-06-30,33.25881140821288,22.92612861815501,27.341980816488498,14.641162473132974,11.527340849534562
2023-07-03,33.33273788352012,22.926667311037363,27.372689422168314,14.662322629332897,11.55296340315537
2023-07-05,33.15467025048631,22.781407727370702,27.21286084254094,14.587933663387465,11.491246035235733
2023-07-06,32.75267792585819,22.494969153540374,26.876807789596274,14.422746962715506,11.351917467897307
2023-07-07,32.94759037487594,22.551282077895284,26.990421363262907,14.502393685442502,11.41947316638779
2023-07-10,33.00440204869855,22.61162878289805,27.049804083026864,14.527632092451459,11.4391638137879
2023-07-11,33.211893336698594,22.7853981659308,27.238770398280177,14.606114902366603,11.5110792761515
2023-07-12,33.684685375611046,23.09462699610039,27.61748442332623,14.79211579241985,11.674946677081662
2023-07-13,33.98051165489538,23.37106969287386,27.90404647087292,14.908891244619584,11.777478614008247
2023-07-14,33.84583518710224,23.297721241564098,27.804962359496837,14.850854383677998,11.730800411062017
2023-07-17,33.881799211804726,23.32397468245717,27.835401157893994,14.868216391979816,11.7432653655662
2023-07-18,34.00988963176694,23.486508746385876,27.985003200330006,14.925766449731668,11.787660876648712
2023-07-19,34.02990717253343,23.506297555987768,28.00502843904449,14.94245084779094,11.794598858062196
2023-07-20,33.829985455904875,23.36813928765594,27.84046552900407,14.856734238524751,11.725306971995808
2023-07-21,33.8177830336491,23.391878339850646,27.849585705978804,14.853117837432084,11.721077672313212
2023-07-24,33.88241782325705,23.41566979494205,27.890362347713328,14.867010541757816,11.743479773260356
2023-07-25,33.99474560101302,23.460322343314406,27.9631865211065,14.904254828324786,11.78241202989368
2023-07-26,34.109236088037875,23.493881346024697,28.030275037775432,14.952113457476509,11.822093870948251
2023-07-27,33.798769941240145,23.389041627565476,27.840166140939115,14.818027942061141,11.714487827772118
2023-07-28,34.157272986674506,23.587395414023828,28.105867314332855,14.951381917277581,11.838743224322386
2023-07-31,34.20218121308897,23.613016722572226,28.139608090470947,14.972005754973098,11.854308195255165
2023-08-01,33.874265322627025,23.431770944387285,27.89671761971299,14.837081374371436,11.740654156542282
2023-08-02,33.355910121284644,23.050506954720436,27.456318117818522,14.625305847374007,11.56099478706983
2023-08-03,33.33911176572913,22.985530520319333,27.41070655892344,14.612648210792626,11.555172559455519
2023-08-04,33.34449098529909,23.059083327788382,27.45677449842433,14.614328726354369,11.557036970565296
2023-08-07,33.456413950295406,23.257181491217523,27.620793861412565,14.666960628156279,11.59582892108234
2023-08-08,33.21518666909289,23.136301705898912,27.44943831616408,14.567841390321707,11.512220729000608
2023-08-09,33.158737940302125,23.055763823440223,27.378337360391775,14.542237770044146,11.492655876567746
2023-08-10,33.200802980954556,23.109325153219512,27.427504979967285,14.558075142847269,11.50723541326551
2023-08-11,33.01798755986632,23.024622106175247,27.301726908099276,14.493366264060745,11.443872485301258
2023-08-14,32.96218752222002,23.037098268217846,27.286053979018284,14.475981797931903,11.42453246603626
2023-08-15,32.66885404556499,22.760160141664798,27.000635195528318,14.351866975366075,11.32286452227004
2023-08-16,32.41540016235621,22.601358576658,26.801702002498818,14.241081416528019,11.23501864992283
2023-08-17,32.17669216573484,22.503650605319564,26.645084484982302,14.135891022256812,11.152283629516042
2023-08-18,32.18443316707849,22.50557611027145,26.64942952588609,14.139589588641059,11.154966622600481
2023-08-21,32.34904355486184,22.578275409228254,26.76062261642358,14.213533927322363,11.212019775344363
2023-08-22,32.27523974196773,22.575961998128484,26.728724684389526,14.180612025833666,11.186439735914105
2023-08-23,32.62127767065903,22.813309755055354,27.01251374756379,14.332312903138515,11.306374784161395
2023-08-24,32.31900747584491,22.654312512687362,26.793232390599663,14.209056300792284,11.201609417729294
2023-08-25,32.453603347950846,22.715978533518406,26.885490163864045,14.262177108423941,11.24825968660578
2023-08-28,32.693077433085264,22.868268555991065,27.074805150421422,14.360112738928061,11.331260229532374
2023-08-29,33.09641285672912,23.17532445164326,27.42358533728554,14.53486924074165,11.471054308399726
2023-08-30,33.1195548946991,23.21660133997231,27.45759471821422,14.550690851696011,11.47907522521358
2023-08-31,33.041982572562915,23.154347798768185,27.388626532794824,14.518135467335611,11.452189038970229
2023-09-01,33.153910909957695,23.169468361198074,27.44395829156444,14.557796816044872,11.49098285153422
2023-09-05,32.9116337577385,23.018933684476355,27.254529618445797,14.452294827066732,11.407010779309307
2023-09-06,32.764919915480654,22.917199346276263,27.133554871771516,14.386597321367947,11.35616048143506
2023-09-07,32.70753909468079,22.844754472482734,27.06690881463482,14.364766509008822,11.336272570485159
2023-09-08,32.712167734585044,22.845754169472087,27.06941624509178,14.36776112955477,11.337876834365526
2023-09-11,32.91716732956331,23.03933991392707,27.268922813035648,14.451069953716772,11.408928688153285
2023-09-12,32.75976682850662,22.92917236487401,27.138530605496175,14.381339678379392,11.354374446773512
2023-09-13,32.72799609743252,22.906935437097033,27.11221140236732,14.369322284591059,11.343362867266507
2023-09-14,33.0384362233671,23.15654260936246,27.388512453948376,14.507133726746428,11.450959891739144
2023-09-15,32.95384554382611,22.991147792415322,27.255639308131055,14.481342672383656,11.421641177254898
2023-09-18,32.9864896069869,22.957628433847745,27.249270686867224,14.503316700164309,11.432955449378142
2023-09-19,32.962539868464006,22.943503810819507,27.23099604005815,14.491845496366423,11.424654587515638
2023-09-20,32.84326329645134,22.92443173338182,27.170409635933677,14.444699991688433,11.383313912887244
2023-09-21,32.300415672180485,22.650902314640497,26.78377175038423,14.205951758815953,11.195165589799998
2023-09-22,32.31580243733921,22.635168244355658,26.78084871738913,14.218564720744299,11.20049856710876
2023-09-25,32.45169716574228,22.632567374640566,26.835619648497527,14.27835676814135,11.247599013204988
2023-09-26,31.97493870987094,22.31996362287891,26.453165824342257,14.068588776951499,11.082356871618124
2023-09-27,31.987703206604145,22.303297930330324,26.448569998589296,14.074205002118141,11.086780983556777
2023-09-28,32.17314864011267,22.459035692069047,26.61757796171876,14.155798764291314,11.151055460921732
2023-09-29,32.09506859752591,22.39929084470181,26.549875625898068,14.121444483871663,11.123993301261343
2023-10-02,32.08230647073268,22.230710325402093,26.444687813850283,14.11582930145013,11.119570010732259
2023-10-03,31.65284727698563,21.942791486187613,26.096443401268225,13.926872417181162,10.970721561323566
2023-10-04,31.883342899577258,22.042317533294185,26.250643277292248,14.02828772116509,11.050610213185708
2023-10-05,31.871329673817765,22.134956539311993,26.300860664253356,14.023002046198563,11.04644648808043
2023-10-06,32.24973562051194,22.38884228267686,26.607828877784947,14.189496115291178,11.177600132553648
2023-10-09,32.4562024216446,22.444174547006057,26.725881764611316,14.280339026596938,11.249160512795664
2023-10-10,32.625129373491326,22.65675782053615,26.922001794368274,14.354664855347997,11.307709765464665
2023-10-11,32.75877502885322,22.75052882737887,27.032855395204905,14.413467337634922,11.35403069387991
2023-10-12,32.55906255666406,22.586453191740095,26.85297329476927,14.325596249894874,11.284811330909553
2023-10-13,32.39688993376083,22.42556122929622,26.690455632035523,14.25424224470953,11.228603095512213
2023-10-16,32.737751291289115,22.62546377055815,26.94982641696315,14.404217145757222,11.346743969593279
2023-10-17,32.736253489221646,22.631511813877054,26.952811916399117,14.40355813084721,11.346224838745668
2023-10-18,32.75500452150293,22.283844551155717,26.7535053545064,14.397834449464803,11.352723854532313
2023-10-19,32.81212212286829,22.3219576112046,26.79971036161101,14.41175981170616,11.372520534917701
2023-10-20,32.65532685308575,22.25273920395641,26.69412635427884,14.33689493929109,11.318176063727979
2023-10-23,32.571887702483075,22.22352395093198,26.64249951150962,14.300941826293824,11.28925646352377
2023-10-24,32.692894494639376,22.285689285162157,26.72925208076583,14.35667086995391,11.331196823964614
2023-10-25,32.83049312191407,22.25275691792051,26.76575204464526,14.417095565731891,11.378887833049557
2023-10-26,32.8823144942335,22.190033607708532,26.749154287632496,14.439852265556723,11.396848866433606
2023-10-27,33.264729227392316,22.285465394407478,26.96221744865626,14.607784855945214,11.529391936626334
2023-10-30,33.077097958145025,22.36477553693365,26.93415357083509,14.525388958636801,11.464359859319138
2023-10-31,32.8966107033927,22.34400628826973,26.84816330247126,14.446130264882248,11.401803862383751
2023-11-01,33.02020284520736,22.41398569970351,26.940640416349563,14.499230101052824,11.444640292331147
2023-11-02,33.391490078090776,22.680187063056103,27.252085246606427,14.656009409333207,11.573326625525567
2023-11-03,33.60456743558917,22.841551836969558,27.435982014098023,14.74703731621391,11.647178192169212
2023-11-06,33.51228566823857,22.695169352191837,27.310397744292725,14.702664775344367,11.615193784386523
2023-11-07,33.490516803549745,22.680427055124763,27.29265749347907,14.690571131452902,11.607648802694438
2023-11-08,33.33587045519931,22.57569755083919,27.16663047983507,14.620016670571095,11.55404913712939
2023-11-09,33.27227273665719,22.48602670595108,27.086763383509155,14.595623306212152,11.532006479925268
2023-11-10,33.79147703524223,22.712137590838708,27.434291047444656,14.823383832855235,11.711960142335926
2023-11-13,33.869494984891794,22.76457550011234,27.497631490816776,14.859836135924343,11.73900078088894
2023-11-14,34.550883486688655,23.2762004434568,28.08323024262685,15.148470981666609,11.975166692375074
2023-11-15,34.60545100815214,23.282820129610943,28.10940009423035,15.166759191767852,11.994079527578455
2023-11-16,34.62474491953121,23.28885251153931,28.120877600915353,15.186226183435624,12.000766702596753
2023-11-17,34.76280208700821,23.46102738534286,28.280889002544686,15.244177974237562,12.048616639465985
2023-11-20,34.95635522991235,23.595406030101262,28.440613277713073,15.321546942272624,12.115701209126934
2023-11-21,34.942918646715675,23.69708425366849,28.49642593980873,15.324682391477713,12.111044155317641
2023-11-22,34.94243656175471,23.692328852797463,28.493370113167625,15.323742230207683,12.110877067035522
2023-11-24,35.064391551008725,23.76123794542318,28.58452989962708,15.378722027673023,12.153146067938097
2023-11-27,35.041992472517755,23.819890769035833,28.610679401122493,15.374247903121715,12.145382657234336
2023-11-28,35.23379657224332,23.990464126035665,28.791420402608285,15.456925164615615,12.215154140420784
2023-11-29,35.24752369597251,23.999771679754748,28.802614073946817,15.473149705791009,12.206169555965168
2023-11-30,35.230991329009576,23.99700709784626,28.7942004231573,15.45993361536534,12.209123623745047
2023-12-01,35.56055347219365,24.27521985750207,29.095790433548018,15.605320854779388,12.325044726110411
2023-12-04,35.206378586986354,23.949169999387255,28.755498360903943,15.464235436675903,12.183375092714423
2023-12-05,35.15685863416746,23.901551378941445,28.70668759555272,15.458131560873387,12.141746284466779
2023-12-06,35.184924416951205,23.89745456192915,28.71568567760001,15.472375459867566,12.146047072150854
2023-12-07,35.320632831991944,24.00834776510558,28.837689749842387,15.526980727316586,12.203670316062293
2023-12-08,35.211881079819534,24.096173418041648,28.846040327353695,15.481031262872301,12.172053365501128
2023-12-11,35.22108439444221,24.17268410723533,28.895606350588437,15.487582450114054,12.221741289280475
2023-12-12,35.28478851888924,24.249318259966437,28.96754155623505,15.519480915349131,12.248610033535845
2023-12-13,35.80283249502062,24.59314354837907,29.38555121131149,15.741590368360509,12.404958854098155
2023-12-14,36.083209195512545,24.723365167523607,29.57841107264967,15.8623824385275,12.50925080943377
2023-12-15,35.87515587170624,24.58280506551804,29.409056239957405,15.779118532946868,12.43695628582394
2023-12-18,35.9473726888262,24.681704521638373,29.497814517902153,15.805795850112752,12.468239561911945
2023-12-19,36.170791554754906,24.861078230264614,29.696668753087856,15.895396623159465,12.564009728545404
2023-12-20,35.854327680444285,24.563381067886276,29.388958075338056,15.778728112936498,12.388321276600639
2023-12-21,36.22322409168673,24.87876351884204,29.728816291220586,15.918636674739098,12.5719744776114
2023-12-22,36.23239995661065,24.915426631065255,29.75448690727924,15.921498884170118,12.56420364087483
2023-12-26,36.4228966133905,25.024706307563303,29.897957948583464,15.997010809665124,12.633910023224816
2023-12-27,36.59649368259872,25.113999426289787,30.022547981651915,16.074749379121247,12.688367502272772
2023-12-28,36.57797862905038,25.08546541854245,29.997897914498473,16.061465410264994,12.711600540215949
2023-12-29,36.53550246669407,25.062487407367943,29.966741518577134,16.040696760474095,12.701732420184813
2024-01-02,36.27593502435823,24.852659917957233,29.73484838772595,15.932939833179274,12.581349641523156
2024-01-03,36.06517989938992,24.65778426498003,29.531892925004723,15.851928312285182,12.492364201688584
2024-01-04,36.01285065467917,24.646413581241987,29.503658917342182,15.823859910630844,12.482347590541329
2024-01-05,36.02102865442651,24.671604657578378,29.52208667649719,15.82281331101483,12.493182661936668
2024-01-08,36.19153801699396,24.979103718426984,29.77593660763352,15.900635630455225,12.608604422524099
2024-01-09,36.01421064029907,24.848520712417432,29.62516047340408,15.836407475077047,12.50515203153934
2024-01-10,36.05448946599211,24.99905804681984,29.731464671384,15.850893920839916,12.52866218826714
2024-01-11,36.13529558084223,24.991882436879866,29.76051508904255,15.89148229791188,12.55674170154546
2024-01-12,36.28010117379475,25.052352925084136,29.856149349871576,15.949386891029766,12.607060549043913
2024-01-16,35.94078245853476,24.796121616648254,29.56384892930999,15.808547902115277,12.489149863838982
2024-01-17,35.68198203547388,24.60962651674469,29.34623113305071,15.70654762795126,12.399218675719712
2024-01-18,35.90587448581387,24.828448395380885,29.568769221437684,15.788951952493099,12.477019607541502
2024-01-19,36.06712412826936,25.01181587302746,29.74435266349617,15.853023933031103,12.53305263777507
2024-01-22,36.096736098495505,25.077167644768096,29.795421632431815,15.869130791708528,12.543342573291762
2024-01-23,36.11063185883613,25.07822993792843,29.801787720503466,15.869567583956472,12.548171244831295
2024-01-24,36.17835393058016,25.18689195084945,29.894297346444347,15.884397708959858,12.571704152165092
2024-01-25,36.30872364928201,25.29088140093614,30.00987230637602,15.945796653903551,12.617006642628464
2024-01-26,36.32399365980934,25.330663680777707,30.039785388452657,15.948108925009345,12.622312855705998
2024-01-29,36.50802348655536,25.50521876525091,30.21938428191976,16.030377196549374,12.686261827554315
2024-01-30,36.45869804783391,25.47846151440983,30.18311838964288,16.019899942925722,12.669121610949334
2024-01-31,36.298838945915186,25.206380535770737,29.95578630897186,15.970779660910056,12.613571783027112
2024-02-01,36.65232138719921,25.495669411506388,30.27354128151261,16.117741985814547,12.736404255818297
2024-02-02,36.51419729621485,25.52889566602254,30.236224853087304,16.047130958700414,12.688407179680615
2024-02-05,36.35783574600049,25.41447717676331,30.10372770085542,15.96888369752378,12.63407272450223
2024-02-06,36.66501088144978,25.517759315262158,30.292065254478395,16.08758365368413,12.740813759021924
2024-02-07,36.7146520474934,25.617388608283733,30.371706472929045,16.10412811804984,12.758063688481577
2024-02-08,36.635322578043684,25.600893322502206,30.32911603123105,16.07049741837502,12.730497298302973
2024-02-09,36.70401104346235,25.719225237189463,30.427641736722574,16.09542934287571,12.754366020123946
2024-02-12,36.75328517195358,25.735781218101113,30.457859315616474,16.110156147528077,12.7714884068123
2024-02-13,36.23169498357216,25.360663080725434,30.019762530850695,15.893538660821429,12.590239764334383
2024-02-14,36.51009040426189,25.61760437945946,30.28716722027668,16.00412955245869,12.686980065812568
2024-02-15,36.744446823417015,25.850958606033146,30.522318068997404,16.10038884344424,12.768417147594466
2024-02-16,36.75799253564691,25.80701022581406,30.501999038253047,16.096821842304493,12.77312418006508
2024-02-20,36.80987923239329,25.78855522828368,30.512620752959236,16.118693422522252,12.791154414447227
2024-02-21,36.81359478475352,25.810365526584334,30.527063513916676,16.11362638010454,12.792445540768902
2024-02-22,37.133099321874525,26.22263496188957,30.90334010447496,16.23311984209576,12.903470949046655
2024-02-23,37.213711808589856,26.24863921247536,30.95220722264586,16.274003804136054,12.931483178013735
2024-02-26,37.11024710231027,26.181918619228306,30.869841028923165,16.231269972821536,12.895529975719526
2024-02-27,37.14107129536961,26.241806689915446,30.917967021264776,16.239212613788435,12.906241149495285
2024-02-28,37.01889862296753,26.148282793578357,30.81202119805332,16.20406214075649,12.86378707057656
2024-02-29,37.11875493873433,26.229217484641715,30.90126300537387,16.24764619071916,12.898486384479956
2024-03-01,37.52752041408193,26.479667111491807,31.218941402957682,16.412766281173713,13.040529293163688
2024-03-04,37.58647273245982,26.67962218223402,31.361333761695832,16.429553379533456,13.061014777582168
2024-03-05,37.51701826087657,26.626609924973685,31.301200717182354,16.418927478436434,13.036879874417005
2024-03-06,37.825798246571956,26.80344431282246,31.53395117779228,16.535483844027958,13.144178582249893
2024-03-07,38.09621580977048,27.012649991313744,31.769733740043286,16.64283519972925,13.238146638635333
2024-03-08,38.08949607687547,27.045745061981282,31.786393484736703,16.642780273143135,13.23581158231686
2024-03-11,38.06193652637092,27.058932821468655,31.78264367789522,16.62800142281225,13.226234847118384
2024-03-12,38.185748085124935,27.31264063932399,31.983335461168156,16.66479078343258,13.269258426639457
2024-03-13,38.19020974303972,27.292953930997893,31.97367729053346,16.662963685824643,13.270808818993972
2024-03-14,38.000098159009546,27.16634259574196,31.819931959067482,16.576706805414684,13.204746482523028
2024-03-15,37.87942217710912,27.07823877296627,31.71780907390591,16.53332362159243,13.162812492224981
2024-03-18,37.93986965417798,27.15527043861111,31.78823161650187,16.553028493055034,13.183817532971519
2024-03-19,37.96839751018161,27.25482599443357,31.85845313130889,16.5725404463908,13.193730747001691
2024-03-20,38.3113904406317,27.52574977306692,32.16069489884349,16.70355770641781,13.312918194174568
2024-03-21,38.33974103470016,27.56433681857925,32.19513670310166,16.71562715397106,13.322769811023988
2024-03-22,38.21770439678781,27.508852235282834,32.11149463359318,16.681322636452855,13.280363003060783
2024-03-25,38.19623686906639,27.441493691723593,32.06316153247304,16.66743459631222,13.272903199668125
2024-03-26,38.21770414389158,27.43168983118275,32.06644418798807,16.6783786202445,13.280362915181257
2024-03-27,38.42151450408248,27.629704066240162,32.267682393012706,16.763635981019696,13.351185472680214
2024-03-28,38.52065111787488,27.595995100768278,32.289627816726565,16.79380824161065,13.385634695595025
2024-04-01,38.510205467890366,27.5132470515204,32.236838747975476,16.769221457133966,13.382004911289902
2024-04-02,38.53954155696142,27.628997551983836,32.316928867630295,16.77218690849163,13.392198980193381
2024-04-03,38.668955261664806,27.76535839281764,32.450937007609646,16.82124661646168,13.437169263028483
2024-04-04,38.45423792310767,27.51629290936954,32.215293327813896,16.747776284176457,13.362556613103608
2024-04-05,38.66944979658576,27.895481095639003,32.52741228954022,16.810596494602812,13.437341110170316
2024-04-08,38.803565224616165,27.990156406174986,32.639016814543126,16.856401325771643,13.483945206273596
2024-04-09,38.93307446500678,28.083276674836966,32.74777742459725,16.91072636786068,13.528948687036888
2024-04-10,38.47900578056997,27.809788222288283,32.397355223487764,16.712475012370035,13.371163256100592
2024-04-11,38.755545811194196,28.184943803342808,32.732292562673294,16.81155702708022,13.467258823574706
2024-04-12,38.257602534552014,27.803851037830963,32.30072616954524,16.6363133173762,13.294227303939595
2024-04-15,38.18685778831769,27.889916845832023,32.32085429050499,16.587077904349574,13.225820666663108
2024-04-16,37.96125281753191,27.881526886575084,32.2205183041522,16.488046471974236,13.116250462146857
2024-04-17,37.89474772023589,27.696302202662878,32.08526950960622,16.477208511156164,13.11168813908273
2024-04-18,37.893298150124494,27.71510280031311,32.095545780060704,16.46617380008332,13.104918627916774
2024-04-19,37.83141119852927,27.637545717225247,32.02442913020082,16.445134002699312,13.093695525048094
2024-04-22,37.88934220937837,27.423447420510247,31.924907571519878,16.4851061917516,13.194734173192158
2024-04-23,38.12146988605002,27.552446956094002,32.09778813637306,16.580452380006584,13.288084034150396
2024-04-24,38.095423538829955,27.520283013524054,32.068087769157614,16.56311647687189,13.28329373469506
2024-04-25,38.093019271063476,27.550067801937203,32.0844292375947,16.55429963115743,13.267240762587095
2024-04-26,38.35576887866182,27.72522777972642,32.29707612729342,16.656136375211844,13.36352616216102
2024-04-29,38.49474469493681,27.746164937759357,32.36778252932799,16.716048415119783,13.43083789325343
2024-04-30,37.98307496898699,27.249809561368032,31.863151165089263,16.526344346197533,13.293479010356103
2024-05-01,38.04475649943382,27.32903841229329,31.935343865849166,16.55371894752708,13.303691083578952
2024-05-02,38.42598934981227,27.414664383356303,32.145379283413355,16.702366954373208,13.498088634880043
2024-05-03,38.700569395694274,27.70832612284464,32.4323978943991,16.818798117128118,13.60666151425981
2024-05-06,38.92779501550168,27.99711832096595,32.69662390937049,16.901325100300113,13.645266909070301
2024-05-07,38.89337005512682,27.948168415894404,32.653583391640865,16.900215851348197,13.641060250389716
2024-05-08,38.84816576786624,27.908418860728197,32.611386442811266,16.877945945210115,13.62757019375131
2024-05-09,39.11350468954425,28.208999132349632,32.89837299706173,16.974269580805494,13.684852743507706
2024-05-10,39.2020538582948,28.341591049497133,33.012929141593716,16.995615105150705,13.69360571830909
2024-05-13,39.17838359762295,28.184754128197564,32.91161890825093,16.992375849645097,13.730343873778756
2024-05-14,39.40240307780376,28.368658315823424,33.11308554778984,17.0785845117272,13.79943370654845
2024-05-15,39.821340407331604,28.726413738713187,33.49791287719488,17.246387775049456,13.927950201928066
2024-05-16,39.738566898434904,28.640943639715967,33.41326472668313,17.212615157549973,13.907325315050077
2024-05-17,39.917716725512676,28.897780728432288,33.63839813444986,17.257653673675616,13.928336781077409
2024-05-20,39.92831052151118,28.972569775400537,33.68639080852264,17.2574304600387,13.918945657671248
2024-05-21,39.888906636530315,28.986810319732996,33.67804757114467,17.251732857987623,13.906889134779856
2024-05-22,39.608399606682205,28.678774966635846,33.38068811768152,17.157151753133977,13.848525178422353
2024-05-23,39.27158884806592,28.288046518711315,33.01136708909884,17.04079579815742,13.77037441207243
2024-05-24,39.42624450401254,28.39474375702932,33.13862457204769,17.102526238425472,13.834969218921776
2024-05-28,39.463996788671274,28.553923616561505,33.24737732230009,17.09282379651797,13.815166318032901
2024-05-29,39.06263900846135,28.32112054707938,32.942776006166476,16.94139009350564,13.671670535102615
2024-05-30,39.105835110319944,28.254040344399296,32.92197690534299,16.970830575405074,13.684085510122937
2024-05-31,39.15531372525211,28.517986100695648,33.096580674550424,17.008926264347636,13.725789193493178
2024-06-03,39.38354211534625,28.65677256930148,33.27357170163453,17.103524128173195,13.795194354816745
2024-06-04,39.23039407455205,28.544161643693286,33.14350073750065,17.070208452617774,13.759098910198734
2024-06-05,39.622064690807655,28.88284762483485,33.50558004686977,17.214136562937945,13.890063786254709
2024-06-06,39.74936061677643,28.98932353255541,33.62116137978614,17.255191548219997,13.920178870897823
2024-06-07,39.21001982773429,28.4544843820023,33.08291917199582,17.063577074191105,13.808262725994123
2024-06-10,39.34049782540003,28.628877893663013,33.23934395405568,17.09973346777999,13.834050235624407
2024-06-11,39.293182737422384,28.704242696781584,33.2631062296825,17.09064896303556,13.803372727454965
2024-06-12,39.58742802694054,28.860321257115825,33.478084521741835,17.21465339733035,13.923394994310565
2024-06-13,39.4469240872116,28.771766894543045,33.36731250948237,17.187555523703573,13.889993182722312
2024-06-14,39.48417017749574,28.96695690142323,33.4962486275935,17.193733314490128,13.861384980166338
2024-06-17,39.559738316853974,29.007031862204244,33.55147315581323,17.218903396160265,13.91253721426436
2024-06-18,39.743918107919406,29.102002434138644,33.68450125381372,17.29375761199156,13.97956580107661
2024-06-20,39.799856901879664,29.244135212513775,33.790463135901376,17.29617633634951,13.96052932028482
2024-06-21,39.58301583455064,28.997986231178885,33.55620525817557,17.231608817132944,13.919526547814252
2024-06-24,39.658057414033024,29.008234503419864,33.59394283030188,17.255290931005113,13.93874052636331
2024-06-25,39.6490274162943,28.99211843309659,33.58078634660555,17.259382269899085,13.952065110384641
2024-06-26,39.47491864342995,28.87643804640885,33.440060809556414,17.19190587601676,13.907669361835516
2024-06-27,39.601477127304896,29.06288435973751,33.60162214321247,17.23364111799034,13.923987628060702
2024-06-28,39.55608824831799,29.007051608009665,33.55008997987258,17.198964846422477,13.903715409795081
2024-07-01,39.583260761992285,29.074677610787894,33.600722107522934,17.192974464028072,13.906600750166685
2024-07-02,39.70576806728631,29.17183396571652,33.70885832444706,17.252496356343627,13.960562078656968
2024-07-03,40.08118319656499,29.401354290090328,34.000824248853874,17.397552204216268,14.086212838338474
2024-07-05,40.36258952578699,29.684390569126233,34.28383945311607,17.50760814886596,14.162340879805681
2024-07-08,40.23580431466843,29.517444214528982,34.13358706872743,17.474775530426612,14.15064381988972
2024-07-09,40.25073287839813,29.556822616417286,34.1626876422532,17.476668162476262,14.151207676721787
2024-07-10,40.52763544349684,29.75715309470438,34.39597182334878,17.584753057784628,14.259948640594452
2024-07-11,40.71398173137882,29.892706094988508,34.553390380363766,17.644604314819773,14.278688436643646
2024-07-12,40.90245944925426,29.977609303379086,34.682439983584764,17.726333473718313,14.363552593948635
2024-07-15,40.7645054307755,30.067198383470714,34.67577708990198,17.666635112679465,14.291408442484233
2024-07-16,41.094173303376536,30.45590918300272,35.040136266368734,17.784804361509543,14.36468711745592
2024-07-17,40.76951357671425,30.17168956763212,34.73822081715376,17.666895265729323,14.239503498795466
2024-07-18,40.475029367330855,29.95948958657922,34.490602785049234,17.5533782726632,14.13365218782913
2024-07-19,40.13124686306487,29.59131375109748,34.132196856106006,17.43561011664709,14.046975305814193
2024-07-22,40.36563779286961,29.74852458548097,34.32254094116225,17.522453455229222,14.148420151394292
2024-07-23,40.26415605640103,29.777500487020067,34.296111995736815,17.483551967419096,14.091518782730775
2024-07-24,39.81014757175394,29.387909885144623,33.87840015897045,17.311255028337342,13.90251903248755
2024-07-25,39.58350347181098,29.08146687702365,33.605329353413765,17.251672665796935,13.872468566661258
2024-07-26,39.96600137079406,29.397498015685265,33.9502907623379,17.394531167319293,13.988199078597445
2024-07-29,39.910828180238276,29.385483713938974,33.91991904198063,17.382642722255653,13.98311759932772
2024-07-30,39.94044839980932,29.457755918740865,33.974218262069975,17.389965062193898,13.961182766661985
2024-07-31,40.545670357027724,29.963922283943287,34.52351166302955,17.610234840743814,14.162415129008604
2024-08-01,40.08035147423674,29.700179242712007,34.17347029469146,17.477081504520797,14.032907192587281
2024-08-02,39.76550863722673,29.39541253470052,33.8639144469562,17.413440818131708,14.011642431013694
2024-08-05,39.027484502836955,28.780817856486696,33.195656706821254,17.17036924983691,14.000467095416155
2024-08-06,39.048170791446665,28.798357370344085,33.214569283521506,17.152445388245216,13.916676187952545
2024-08-07,39.05244748687322,28.692325668830478,33.15524237110992,17.140933110770394,13.874781882293023
2024-08-08,39.65218501401508,29.249033933952784,33.73147918324719,17.327890372048593,13.853831859282556
2024-08-09,39.809077345888966,29.349430575279715,33.856103347291835,17.394265528560844,13.902712184780894
2024-08-12,39.982658580838645,29.6087355551304,34.07947638912785,17.457059927974097,13.926452023437758
2024-08-13,40.36061710411553,29.829515094461588,34.367612039522484,17.596556656478107,13.982316072630345
2024-08-14,40.321017761474856,29.75492682532677,34.30778449395167,17.592837413838172,14.007450819110408
2024-08-15,40.63817533783976,30.056628764058566,34.616646760318694,17.67427378114641,13.948798102343707
