Date,Gross_NoMacro,Net_NoMacro,Gross_WithMacro,Net_WithMacro
2014-01-13,1.3905005778823945,1.24094311427807,1.1971839535714952,1.1197664063211357
2014-01-14,1.390998499708494,1.2412983966540585,1.1973983022851242,1.1199267010456933
2014-01-15,1.39307259723339,1.243096146208158,1.1982910138357135,1.1207376856295999
2014-01-16,1.3943705863202571,1.2440812791025158,1.1988492649498115,1.1211817685605252
2014-01-17,1.3950393730416333,1.2446733551679288,1.199136769031293,1.121448561776247
2014-01-21,1.3951868970668988,1.2447568187403424,1.1992001727912263,1.1214861620441627
2014-01-22,1.3938011920327262,1.2434894997172474,1.198604647661256,1.1209152550501627
2014-01-23,1.3928606092513787,1.242598104810146,1.1982002187872969,1.120513491243604
2014-01-24,1.385669007024826,1.236011640701669,1.1951069518429767,1.1175438175154007
2014-01-27,1.3811480105598053,1.2317677682333772,1.1931573252448453,1.1156252621866778
2014-01-28,1.386089114162446,1.2361075211467976,1.1952916055367506,1.117590542536887
2014-01-29,1.3879727825694763,1.2377199903943543,1.1961037946707438,1.118319476044034
2014-01-30,1.3889163795614023,1.2385558516184227,1.1965103732279232,1.1186970896777313
2014-01-31,1.3916289267463036,1.2407868385404865,1.1976787628057137,1.1197046334932002
2014-02-03,1.3924534429194146,1.2415196594414444,1.1980335648262617,1.120035287773547
2014-02-04,1.3914432067068916,1.2406164100724515,1.1975989733154433,1.1196278551730088
2014-02-05,1.3887031845065607,1.238164476584333,1.1964198207067844,1.1185214483054062
2014-02-06,1.3899616811861017,1.2392506438867394,1.1969619417260546,1.1190120541365236
2014-02-07,1.3946585074873998,1.2434100811215845,1.1989842716958834,1.120889987558296
2014-02-10,1.3970245155585321,1.2453330473656934,1.2000012971715692,1.1217567304141567
2014-02-11,1.3972413753922284,1.2455227081291833,1.2000944351511973,1.1218421506310177
2014-02-12,1.395460533125628,1.2437933829088774,1.1993296500068162,1.1210633491239772
2014-02-13,1.4008729029031342,1.2486145486072129,1.201655482732599,1.123236070187912
2014-02-14,1.4057058729895557,1.252919288831534,1.203728320671785,1.1251723120401873
2014-02-18,1.4106152631037996,1.2572902842577793,1.2058303151328216,1.1271349775819768
2014-02-19,1.4067548390567362,1.2538428023375343,1.2041803201033567,1.1255896791311963
2014-02-20,1.4087886286560332,1.2556441047320632,1.2050507807347013,1.1263982044824192
2014-02-21,1.4100269327883892,1.2567456159493156,1.2055803915404422,1.1268922697405024
2014-02-24,1.4127378384732787,1.259159521379043,1.20673931079972,1.1279745139648396
2014-02-25,1.4154633953237399,1.261587026135813,1.2079033755347686,1.1290618120599873
2014-02-26,1.416731034601771,1.2627121945439486,1.2084442534437108,1.129565298801466
2014-02-27,1.419125197176093,1.264842233270707,1.209465340698132,1.1305180170223104
2014-02-28,1.4196054778252158,1.265228285665035,1.2096700029788379,1.1306905441469677
2014-03-03,1.422741663497834,1.2679813955481536,1.2110062015886622,1.1319207234541762
2014-03-04,1.4214149047478801,1.2667933912999394,1.2104415477532442,1.1313904606944754
2014-03-05,1.4196331467220735,1.265197829083392,1.2096828973636657,1.1306779515025094
2014-03-06,1.4193232338297603,1.2648800987438324,1.209550857503097,1.1305359773854167
2014-03-07,1.4126930742178656,1.2589663340954957,1.2067257380895613,1.1278931483523036
2014-03-10,1.410358956180811,1.2568821973588993,1.2057288335380854,1.126959571543387
2014-03-11,1.4095121369072934,1.2560850911283286,1.2053668567482754,1.1266022164555491
2014-03-12,1.4133949149973717,1.2595384705655905,1.207027066653299,1.1281509112676125
2014-03-13,1.4129962839873664,1.2591782002255276,1.2068568529311545,1.1279895667267577
2014-03-14,1.4137142678519308,1.2597578520337003,1.207163472190194,1.1282491968537072
2014-03-17,1.4117721214657764,1.2580260619568018,1.2063342776958306,1.1274736943393844
