sma_fast,sma_slow,rsi_period,rsi_lower,rsi_upper,macro_gate,net_pnl_pct,sharpe,max_dd,win_rate,profit_factor,expectancy,trades
100,150,10,40,60,neither,-21.6204320473003,-0.3304346521238563,22.608707271612708,17.02127659574468,0.506778687436063,-460.00919249575026,47
100,200,14,30,70,neither,-21.798498778054622,-0.3309089065488668,25.229947085459266,19.642857142857142,0.5050646403492535,-386.46459953767106,57
100,150,21,40,60,payems_only,-12.562818042232438,-0.33417817776005826,13.626456835181223,28.57142857142857,0.23319601754282104,-897.3441458737432,14
100,150,10,40,60,payems_only,-11.394512852196522,-0.3363684016625265,15.334825675447375,16.666666666666664,0.3900173567691558,-949.5427376830446,12
100,250,21,30,70,neither,-20.91643006748984,-0.33751257884935854,20.916430067489856,18.0,0.4724165881679581,-418.3286013497959,50
20,250,14,45,55,payems_only,-5.395653628380198,-0.3388894948245425,7.311878529720886,22.22222222222222,0.29021789879727883,-599.5170698200225,9
20,250,14,45,55,both,-5.395653628380198,-0.3388894948245425,7.311878529720886,22.22222222222222,0.29021789879727883,-599.5170698200225,9
20,200,14,40,60,unrate_only,-5.095279883108145,-0.3412750490796865,6.749809114173844,10.0,0.28953368879792346,-509.5279883108139,10
50,100,21,40,60,unrate_only,-7.965000376673051,-0.3420273539345392,7.965000376673066,22.22222222222222,0.15412165671298075,-885.00004185256,9
100,250,10,30,70,neither,-20.87291735872181,-0.3423539435820074,20.87291735872181,18.75,0.47204009841245204,-434.8524449733725,48
100,150,10,45,55,both,-5.634761230402626,-0.3453529444093542,6.013101355651146,0.0,0.0,-1126.9522460805265,5
100,200,10,45,55,both,-5.634761230402626,-0.3453529444093542,6.013101355651146,0.0,0.0,-1126.9522460805265,5
100,200,10,45,55,payems_only,-5.634761230402626,-0.3453529444093542,6.013101355651146,0.0,0.0,-1126.9522460805265,5
100,150,10,45,55,payems_only,-5.634761230402626,-0.3453529444093542,6.013101355651146,0.0,0.0,-1126.9522460805265,5
100,250,14,45,55,neither,-19.820629506126277,-0.35099824989544626,20.49455167525432,19.444444444444446,0.4250425096648195,-550.5730418368395,36
100,250,14,30,70,neither,-21.643417609384546,-0.3512564752296642,21.643417609384528,19.607843137254903,0.4635440372167741,-424.38073743891323,51
100,150,21,30,70,neither,-23.408283032551175,-0.3515000120639147,25.049904379201188,15.09433962264151,0.4971480037362699,-441.66571759530547,53
100,150,10,30,70,payems_only,-15.61011328093629,-0.35533076094731625,17.78533889866481,22.22222222222222,0.3393912472913637,-867.2285156075734,18
20,150,21,45,55,payems_only,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
20,100,21,45,55,payems_only,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
20,200,21,45,55,payems_only,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
20,200,21,45,55,both,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
20,100,21,45,55,both,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
20,150,21,45,55,both,-5.687490517403275,-0.3576409129983085,7.300280584012992,12.5,0.2750777128479226,-710.9363146754127,8
100,150,21,35,65,neither,-23.71534293202829,-0.35921723600828137,25.16720493285773,17.307692307692307,0.48284355252817823,-456.0642871543915,52
100,150,10,30,70,neither,-23.694916750125326,-0.3611013057300621,24.65703513422327,15.384615384615385,0.49872911502885586,-455.67147596394847,52
100,250,21,40,60,neither,-21.646331740111986,-0.3621819097323823,21.64633174011197,19.148936170212767,0.46555708572421606,-460.5602497896169,47
20,150,14,45,55,payems_only,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
20,150,14,45,55,both,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
20,200,14,45,55,payems_only,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
20,100,14,45,55,both,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
20,100,14,45,55,payems_only,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
20,200,14,45,55,both,-6.091607255166295,-0.36450020691573365,7.993735513794754,20.0,0.26579616934481015,-609.1607255166289,10
100,150,14,30,70,payems_only,-16.927928363152446,-0.3665134422714376,17.938467312660823,20.0,0.42355746109960474,-846.3964181576225,20
20,250,21,40,60,unrate_only,-5.978078482814483,-0.3672790343397673,7.585899353008325,12.5,0.2652532436801739,-747.2598103518125,8
100,150,21,30,70,both,-18.175978374073676,-0.3684011947418251,18.37323428779146,23.809523809523807,0.42613105241486965,-865.522779717793,21
100,150,10,35,65,both,-15.540001922370022,-0.37435922383464426,15.540001922370037,23.52941176470588,0.33965796855859237,-914.1177601394118,17
100,250,14,40,60,neither,-21.75454163723474,-0.3760516270547224,21.754541637234695,14.285714285714285,0.42378589896267704,-517.9652770770175,42
